id;lat;lon;x;y;source_name;info;station_name;exit_name
326;55.7567672;37.6309849;4189062.077117367;7510146.479605943;data.mos;Нет информации;Китай-город;Китай-город, вход-выход 3 в северный вестибюль
331;55.7573154;37.6316766;4189139.0768091483;7510254.929903725;data.mos;Нет информации;Китай-город;Китай-город, вход-выход 8 в северный вестибюль
327;55.7568819;37.6312698;4189093.7920402936;7510169.1705581965;data.mos;Нет информации;Китай-город;Китай-город, вход-выход 4 в северный вестибюль
330;55.7572362;37.6319506;4189169.5783496266;7510239.261689152;data.mos;Нет информации;Китай-город;Китай-город, вход-выход 7 в северный вестибюль
322;55.7531976;37.6331045;4189298.0299100527;7509440.343619151;data.mos;Нет информации;Китай-город;Китай-город, вход-выход 6 в южный вестибюль
321;55.7531116;37.6336406;4189357.7082890663;7509423.3319514105;data.mos;Нет информации;Китай-город;Китай-город, вход-выход 5 в южный вестибюль
317;55.7541345;37.6341765;4189417.3644041824;7509625.6743225185;data.mos;Нет информации;Китай-город;Китай-город, вход-выход 1 из южного вестибюля
318;55.7540238;37.6349733;4189506.0637744465;7509603.776226517;data.mos;Нет информации;Китай-город;Китай-город, вход-выход 2 в южный вестибюль
325;55.756604;37.6296491;4188913.376541565;7510114.194076615;data.mos;Нет информации;Китай-город;Китай-город, вход-выход 2 в северный вестибюль
280;55.6553856;37.5392381;4178848.8700594543;7490116.330468879;data.mos;Нет информации;Калужская;Калужская, вход-выход 6 в южный вестибюль
447;55.660114;37.7526435;4202605.050519989;7491049.374900847;data.mos;Нет информации;Братиславская;Братиславская, вход-выход 2 в северный вестибюль
446;55.6600507;37.7517426;4202504.762790733;7491036.883311322;data.mos;Нет информации;Братиславская;Братиславская, вход-выход 1 в северный вестибюль
91;55.5450107;37.5416454;4179116.849469641;7468368.246680174;data.mos;Нет информации;Бульвар адмирала Ушакова;Бульвар адмирала Ушакова, вход-выход в вестибюль
502;55.5702548;37.5764394;4182990.099832302;7473336.908045455;data.mos;Нет информации;Бульвар Дмитрия Донского;Бульвар Дмитрия Донского, вход-выход 4 в северный вестибюль
501;55.5700929;37.5771475;4183068.9251637333;7473305.031960089;data.mos;Нет информации;Бульвар Дмитрия Донского;Бульвар Дмитрия Донского, вход-выход 3 в северный вестибюль
89;55.5376805;37.5149399;4176144.0068082614;7466926.080342957;data.mos;Нет информации;Бунинская аллея;Бунинская аллея, вход-выход в вестибюль
383;55.653075;37.61792;4187607.699102102;7489660.426007324;data.mos;Нет информации;Варшавская;Варшавская, вход-выход 2 в южный вестибюль
384;55.6532132;37.6207903;4187927.219436526;7489687.693491364;data.mos;Нет информации;Варшавская;Варшавская, вход-выход 1 в северный вестибюль
277;55.6563232;37.5402196;4178958.130139668;7490301.335989434;data.mos;Нет информации;Калужская;Калужская, вход-выход 3 в южный вестибюль
281;55.6581538;37.5409869;4179043.5455849534;7490662.5594109725;data.mos;Нет информации;Калужская;Калужская, вход-выход 1 в северный вестибюль
151;55.6346647;37.6571455;4191974.2617882127;7486028.850769325;data.mos;Нет информации;Кантемировская;Кантемировская, вход-выход 1 в южный вестибюль
152;55.6350525;37.6576959;4192035.532035946;7486105.329746803;data.mos;Нет информации;Кантемировская;Кантемировская, вход-выход 2 в южный вестибюль
149;55.6367212;37.6553567;4191775.133483082;7486434.426753375;data.mos;Нет информации;Кантемировская;Кантемировская, вход-выход 2 в северный вестибюль
377;55.6528887;37.5964667;4185219.5286702663;7489623.66832841;data.mos;Нет информации;Каховская;Каховская, вход-выход 4 в южный вестибюль
284;55.6578591;37.5418665;4179141.4622090557;7490604.40654818;data.mos;Нет информации;Калужская;Калужская, вход-выход 4 в северный вестибюль
150;55.636917;37.656097;4191857.543302117;7486473.042878019;data.mos;Нет информации;Кантемировская;Кантемировская, вход-выход 3 в северный вестибюль
448;55.6599107;37.7521499;4202550.103219333;7491009.255854887;data.mos;Нет информации;Братиславская;Братиславская, вход-выход 3 в северный вестибюль
791;55.7733859;37.54459;4179444.640842231;7513434.831328282;data.mos;Нет информации;Беговая;Беговая, вход-выход 2 во 2-й вестибюль
790;55.774;37.5446657;4179453.067727684;7513556.370506872;data.mos;Нет информации;Беговая;Беговая, вход-выход 1 во 2-й вестибюль
792;55.7732229;37.5488844;4179922.691263493;7513402.571617122;data.mos;Нет информации;Беговая;Беговая, вход-выход 1 в 1-й вестибюль
794;55.774375;37.549137;4179950.810566868;7513630.589315341;data.mos;Нет информации;Беговая;Беговая, вход-выход 3 в 1-й вестибюль
394;55.7753945;37.5826448;4183680.8818004704;7513832.369125682;data.mos;Нет информации;Белорусская;Белорусская, вход в западный вестибюль
129;55.7772182;37.5820187;4183611.1846672846;7514193.329658271;data.mos;Нет информации;Белорусская;Белорусская, вход в вестибюль
396;55.777448;37.585696;4184020.539830779;7514238.814615088;data.mos;Нет информации;Белорусская;Белорусская, вход-выход 1 в восточный (новый) вестибюль
267;55.6418619;37.5253262;4177300.2044354873;7487448.351377464;data.mos;Нет информации;Беляево;Беляево, вход-выход 1 в южный вестибюль
269;55.6415467;37.5258676;4177360.4728078027;7487386.179158435;data.mos;Нет информации;Беляево;Беляево, вход-выход 3 в южный вестибюль
271;55.643846;37.5267264;4177456.073986497;7487839.720414458;data.mos;Нет информации;Беляево;Беляево, вход-выход 1 в северный вестибюль
142;55.6544846;37.6478561;4190940.170510438;7489938.550968099;data.mos;Нет информации;Каширская;Каширская, вход в южный вестибюль
145;55.655628;37.649519;4191125.283691678;7490164.159969742;data.mos;Нет информации;Каширская;Каширская, вход в северный вестибюль
57;55.742922;37.564427;4181652.8855810976;7507407.991688417;data.mos;Нет информации;Киевская;Киевская, выход 1 из вестибюля к пригородным поездам
59;55.743152;37.565065;4181723.907416223;7507453.476212;data.mos;Нет информации;Киевская;Киевская, выход 2 из вестибюля на площадь
400;55.743792;37.567119;4181952.5576503123;7507580.043253773;data.mos;Нет информации;Киевская;Киевская, вход-выход 1 в вестибюль
401;55.743743;37.56757;4182002.7627406605;7507570.352891254;data.mos;Нет информации;Киевская;Киевская, вход-выход 2 в вестибюль
324;55.7562297;37.6301157;4188965.3182159695;7510040.147567068;data.mos;Нет информации;Китай-город;Китай-город, вход-выход 1 в северный вестибюль
328;55.7569941;37.6306312;4189022.7034134734;7510191.3670032555;data.mos;Нет информации;Китай-город;Китай-город, вход-выход 5 в северный вестибюль
279;55.6556897;37.5384065;4178756.296770911;7490176.334440308;data.mos;Нет информации;Калужская;Калужская, вход-выход 5 в южный вестибюль
275;55.6565991;37.5393716;4178863.731211476;7490355.776917567;data.mos;Нет информации;Калужская;Калужская, вход-выход 1 в южный вестибюль
376;55.6530037;37.5969816;4185276.8470760756;7489646.358233007;data.mos;Нет информации;Каховская;Каховская, вход-выход 3 в южный вестибюль
375;55.6524548;37.5967073;4185246.312139751;7489538.058931942;data.mos;Нет информации;Каховская;Каховская, вход-выход 2 в южный вестибюль
374;55.6525546;37.597159;4185296.595153742;7489557.749601026;data.mos;Нет информации;Каховская;Каховская, вход-выход 1 в южный вестибюль
379;55.6534068;37.5997069;4185580.2260843352;7489725.8918074155;data.mos;Нет информации;Каховская;Каховская, вход-выход 2 в северный вестибюль
381;55.6529558;37.5998679;4185598.1485223523;7489636.907386383;data.mos;Нет информации;Каховская;Каховская, вход-выход 4 в северный вестибюль
380;55.653416;37.6001946;4185634.5165999946;7489727.70702135;data.mos;Нет информации;Каховская;Каховская, вход-выход 3 в северный вестибюль
378;55.6529588;37.6003877;4185656.0123936664;7489637.499297107;data.mos;Нет информации;Каховская;Каховская, вход-выход 1 в северный вестибюль
103;55.839091;37.487262;4173062.9170740345;7526449.684248361;data.mos;Нет информации;Водный стадион;Водный стадион, вход в южный вестибюль
106;55.8198862;37.4966084;4174103.353562785;7522643.328727667;data.mos;Нет информации;Войковская;Войковская, вход-выход 2 в северный вестибюль
107;55.8200536;37.4978475;4174241.2895438266;7522676.498977226;data.mos;Нет информации;Войковская;Войковская, вход-выход 3 в северный вестибюль
594;55.8483448;37.5903673;4184540.5465681213;7528284.441384617;data.mos;Нет информации;Владыкино;Владыкино, вход в северный вестибюль
101;55.8405471;37.4861169;4172935.4451251267;7526738.357219484;data.mos;Нет информации;Водный стадион;Водный стадион, вход в северный вестибюль
110;55.8180816;37.4980328;4174261.91704547;7522285.756950425;data.mos;Нет информации;Войковская;Войковская, вход-выход 3 в южный вестибюль
109;55.8183579;37.4990514;4174375.3070787922;7522340.503233165;data.mos;Нет информации;Войковская;Войковская, вход-выход 2 в южный вестибюль
108;55.8178071;37.4995989;4174436.254500002;7522231.3677059375;data.mos;Нет информации;Войковская;Войковская, вход-выход 1 в южный вестибюль
761;55.7256857;37.685034;4195078.795407202;7504000.124300322;data.mos;Нет информации;Волгоградский проспект;Волгоградский проспект, вход-выход 1 в восточный вестибюль
456;55.6907047;37.7564272;4203026.2500773035;7497088.493240702;data.mos;Нет информации;Волжская;Волжская, вход-выход 2 в южный вестибюль
17;55.836391;37.381439;4161282.7545998176;7525914.435730456;data.mos;Нет информации;Волоколамская;Волоколамская, вход в северный вестибюль
19;55.834667;37.383293;4161489.1409357483;7525572.689081093;data.mos;Нет информации;Волоколамская;Волоколамская, вход в южный вестибюль
637;55.7090889;37.5579244;4180929.0194602646;7500720.116711053;data.mos;Нет информации;Воробьёвы горы;Воробьёвы горы, вход-выход 1 в южный вестибюль
639;55.7117344;37.5616417;4181342.827403391;7501242.850645856;data.mos;Нет информации;Воробьёвы горы;Воробьёвы горы, вход 1 в северный вестибюль
641;55.7119958;37.5611434;4181287.3569011283;7501294.503540994;data.mos;Нет информации;Воробьёвы горы;Воробьёвы горы, вход 2 в северный вестибюль
638;55.7091802;37.5573612;4180866.32432305;7500738.156419324;data.mos;Нет информации;Воробьёвы горы;Воробьёвы горы, вход-выход 2 в южный вестибюль
871;55.7483761;37.5440139;4179380.5096835853;7508486.660157566;data.mos;Нет информации;Выставочная;Выставочная, вход-выход 2 в вестибюль со стороны моста Багратион
872;55.750243;37.542609;4179224.116930969;7508855.915416495;data.mos;Нет информации;Выставочная;Выставочная, вход 1 в вестибюль со стороны Экспоцентра
751;55.7158154;37.8191351;4210006.861574018;7502049.299653756;data.mos;Нет информации;Выхино;Выхино, вход-выход 1 в вестибюль
756;55.7157276;37.8176759;4209844.424173053;7502031.948553051;data.mos;Нет информации;Выхино;Выхино, вход-выход 6 в вестибюль
493;55.8242068;37.6386606;4189916.5321328486;7523499.499753711;data.mos;Нет информации;Выставочный центр;Выставочный центр, вход-выход в вестибюль
125;55.790523;37.556447;4180764.556044567;7516827.227828934;data.mos;Нет информации;Динамо;Динамо, вход в северный вестибюль
127;55.7889852;37.559939;4181153.283706417;7516522.749722306;data.mos;Нет информации;Динамо;Динамо, вход в южный вестибюль
582;55.807873;37.580249;4183414.1825644285;7520263.28998852;data.mos;Нет информации;Дмитровская;Дмитровская, вход-выход 1 в вестибюль
584;55.8080919;37.5814213;4183544.6824034858;7520306.651586178;data.mos;Нет информации;Дмитровская;Дмитровская, вход-выход 3 в вестибюль
398;55.7290528;37.6227295;4188143.090193072;7504665.730723553;data.mos;Нет информации;Добрынинская;Добрынинская, вход в вестибюль
182;55.610926;37.716543;4198586.361242607;7481348.724929141;data.mos;Нет информации;Домодедовская;Домодедовская, вход-выход 7 в северный вестибюль
273;55.6434915;37.5272194;4177510.9544954575;7487769.792885703;data.mos;Нет информации;Беляево;Беляево, вход-выход 3 в северный вестибюль
603;55.884046;37.6046466;4186130.1109730066;7535367.038611861;data.mos;Нет информации;Бибирево;Бибирево, вход-выход 2 в южный вестибюль
606;55.884215;37.601567;4185787.2914691595;7535400.581233369;data.mos;Нет информации;Бибирево;Бибирево, вход-выход 1 в северный вестибюль
604;55.88357;37.605269;4186199.3962240764;7535272.564320844;data.mos;Нет информации;Бибирево;Бибирево, вход-выход 3 в южный вестибюль
855;55.7522884;37.6086853;4186579.697000473;7509260.496583059;data.mos;Нет информации;Александровский сад;Александровский сад, вход-выход в вестибюль (Воздвиженка)
433;55.6323743;37.7434206;4201578.361988352;7485577.170873921;data.mos;Нет информации;Борисово;Борисово, вход-выход в южный вестибюль
434;55.6340555;37.7445891;4201708.438813344;7485908.710490062;data.mos;Нет информации;Борисово;Борисово, вход-выход в северный вестибюль
356;55.8459341;37.638487;4189897.2070692466;7527806.428206839;data.mos;Нет информации;Ботанический сад;Ботанический сад, вход-выход 1 в северный вестибюль
382;55.6535532;37.6179177;4187607.4430672727;7489754.7774362955;data.mos;Нет информации;Варшавская;Варшавская, вход-выход 1 в южный вестибюль
387;55.6536989;37.6230912;4188183.3544528917;7489783.5250580665;data.mos;Нет информации;Варшавская;Варшавская, вход-выход 4 в северный вестибюль
352;55.8224642;37.6413856;4190219.87774526;7523154.174321843;data.mos;Нет информации;ВДНХ;ВДНХ, вход в северный вестибюль
351;55.8196763;37.6407422;4190148.2547848835;7522601.737320113;data.mos;Нет информации;ВДНХ;ВДНХ, вход-выход 4 в южный вестибюль
349;55.8200023;37.6396426;4190025.847872808;7522666.333885583;data.mos;Нет информации;ВДНХ;ВДНХ, вход-выход 2 в южный вестибюль
357;55.8466671;37.6389383;4189947.4455554415;7527951.770264188;data.mos;Нет информации;Ботанический сад;Ботанический сад, вход-выход 2 в северный вестибюль
354;55.8439021;37.6373929;4189775.4124143706;7527403.52976626;data.mos;Нет информации;Ботанический сад;Ботанический сад, вход в южный вестибюль
348;55.82028;37.639943;4190059.2882478423;7522721.3602825;data.mos;Нет информации;ВДНХ;ВДНХ, вход-выход 1 в южный вестибюль
592;55.8460848;37.5892624;4184417.5496627446;7527836.309358249;data.mos;Нет информации;Владыкино;Владыкино, вход в южный вестибюль
763;55.724504;37.688395;4195452.940215757;7503766.540119428;data.mos;Нет информации;Волгоградский проспект;Волгоградский проспект, вход-выход 1 в западный вестибюль
458;55.6911954;37.7511401;4202437.69279753;7497185.404163721;data.mos;Нет информации;Волжская;Волжская, вход-выход 2 в северный вестибюль
177;55.610256;37.71815;4198765.251664312;7481216.674384486;data.mos;Нет информации;Домодедовская;Домодедовская, вход-выход 2 в северный вестибюль
350;55.819972;37.641058;4190183.4094800767;7522660.32994886;data.mos;Нет информации;ВДНХ;ВДНХ, вход-выход 3 в южный вестибюль
457;55.6910781;37.7515886;4202487.619589152;7497162.237859354;data.mos;Нет информации;Волжская;Волжская, вход-выход 1 в северный вестибюль
455;55.690745;37.7552393;4202894.013654191;7497096.45225375;data.mos;Нет информации;Волжская;Волжская, вход-выход 1 в южный вестибюль
180;55.610249;37.716894;4198625.434383876;7481215.294763839;data.mos;Нет информации;Домодедовская;Домодедовская, вход-выход 5 в северный вестибюль
178;55.6099729;37.7175836;4198702.200304726;7481160.87878014;data.mos;Нет информации;Домодедовская;Домодедовская, вход-выход 3 в северный вестибюль
185;55.610893;37.720888;4199070.044430103;7481342.220894267;data.mos;Нет информации;Домодедовская;Домодедовская, вход-выход 2 в южный вестибюль
583;55.807779;37.580614;4183454.8141785674;7520244.669733617;data.mos;Нет информации;Дмитровская;Дмитровская, вход-выход 2 в вестибюль
585;55.8081488;37.5818692;4183594.542403411;7520317.922868256;data.mos;Нет информации;Дмитровская;Дмитровская, вход-выход 4 в вестибюль
465;55.7178288;37.6762283;4194098.549367123;7502447.1999477465;data.mos;Нет информации;Дубровка;Дубровка, вход-выход 1 в вестибюль
427;55.6134881;37.745559;4201816.407587465;7481853.710964224;data.mos;Нет информации;Зябликово;Зябликово, вход-выход 2 в северный вестибюль
426;55.6133905;37.744236;4201669.131901145;7481834.473547318;data.mos;Нет информации;Зябликово;Зябликово, вход-выход 1 в северный вестибюль
75;55.7877899;37.7798923;4205638.373060717;7516286.093516309;data.mos;Нет информации;Измайловская;Измайловская, вход-выход 1 в западный вестибюль
77;55.7878638;37.7833622;4206024.64056182;7516300.724689986;data.mos;Нет информации;Измайловская;Измайловская, вход-выход 1 в восточный вестибюль
264;55.6343754;37.5189922;4176595.106780803;7485971.797708459;data.mos;Нет информации;Коньково;Коньково, вход-выход 4 в северный вестибюль
258;55.632188;37.519367;4176636.8293259526;7485540.432616373;data.mos;Нет информации;Коньково;Коньково, вход-выход 2 в южный вестибюль
265;55.6346877;37.5197964;4176684.629915299;7486033.386633927;data.mos;Нет информации;Коньково;Коньково, вход-выход 5 в северный вестибюль
262;55.6340114;37.5199465;4176701.3389708675;7485900.013605384;data.mos;Нет информации;Коньково;Коньково, вход-выход 2 в северный вестибюль
261;55.6339138;37.5205105;4176764.1231636745;7485880.766113106;data.mos;Нет информации;Коньково;Коньково, вход-выход 1 в северный вестибюль
191;55.6142123;37.746215;4201889.433173425;7481996.455670359;data.mos;Нет информации;Красногвардейская;Красногвардейская, вход-выход 1 в южный вестибюль
193;55.6136532;37.7462738;4201895.9787594825;7481886.253056139;data.mos;Нет информации;Красногвардейская;Красногвардейская, вход-выход 3 в южный вестибюль
190;55.6136652;37.7466762;4201940.77372258;7481888.61832558;data.mos;Нет информации;Красногвардейская;Красногвардейская, вход-выход 4 в северный вестибюль
192;55.6142302;37.7465907;4201931.255906115;7481999.983914518;data.mos;Нет информации;Красногвардейская;Красногвардейская, вход-выход 2 в южный вестибюль
189;55.6134561;37.7424333;4201468.456255092;7481847.403609144;data.mos;Нет информации;Красногвардейская;Красногвардейская, вход-выход 3 в северный вестибюль
173;55.6138351;37.6935179;4196023.218835142;7481922.106676437;data.mos;Нет информации;Орехово;Орехово, вход-выход 2 в северный вестибюль
172;55.6141812;37.6940766;4196085.413034649;7481990.32559635;data.mos;Нет информации;Орехово;Орехово, вход-выход 1 в северный вестибюль
599;55.862542;37.604393;4186101.880350141;7531100.179137372;data.mos;Нет информации;Отрадное;Отрадное, вход-выход 4 в южный вестибюль
601;55.864331;37.605332;4186206.4093519957;7531455.065399536;data.mos;Нет информации;Отрадное;Отрадное, вход-выход 2 в северный вестибюль
600;55.864174;37.606024;4186283.4424396246;7531423.920450632;data.mos;Нет информации;Отрадное;Отрадное, вход-выход 1 в северный вестибюль
596;55.8627468;37.6038026;4186036.157322777;7531140.804751949;data.mos;Нет информации;Отрадное;Отрадное, вход-выход 1 в южный вестибюль
663;55.7569836;37.6145304;4187230.3705561087;7510189.289793121;data.mos;Нет информации;Охотный ряд;Охотный ряд, вход-выход 6 в южный вестибюль
662;55.7567501;37.6146643;4187245.2762359264;7510143.096740835;data.mos;Нет информации;Охотный ряд;Охотный ряд, вход-выход 5 в южный вестибюль
188;55.6140271;37.7428056;4201509.900501514;7481959.951249929;data.mos;Нет информации;Красногвардейская;Красногвардейская, вход-выход 2 в северный вестибюль
194;55.6134786;37.7429054;4201521.010186695;7481851.838467649;data.mos;Нет информации;Красногвардейская;Красногвардейская, вход-выход 4 в южный вестибюль
187;55.6140076;37.7423932;4201463.992343511;7481956.107651979;data.mos;Нет информации;Красногвардейская;Красногвардейская, вход-выход 1 в северный вестибюль
411;55.7602928;37.5769378;4183045.581466514;7510843.974982737;data.mos;Нет информации;Краснопресненская;Краснопресненская, вход в вестибюль
690;55.7799823;37.6660804;4192968.8903065016;7514740.453493382;data.mos;Нет информации;Красносельская;Красносельская, вход-выход в вестибюль
682;55.768377;37.648027;4190959.195011415;7512443.569833988;data.mos;Нет информации;Красные ворота;Красные ворота, вход в южный вестибюль
684;55.7697611;37.6503572;4191218.591688861;7512717.47053968;data.mos;Нет информации;Красные ворота;Красные ворота, вход в северный вестибюль
467;55.7323251;37.6655383;4192908.5440105433;7505312.65214108;data.mos;Нет информации;Крестьянская застава;Крестьянская застава, вход-выход в вестибюль
650;55.7456522;37.6053316;4186206.3648241996;7507947.930057175;data.mos;Нет информации;Кропоткинская;Кропоткинская, вход-выход 1 в северный вестибюль
649;55.7449791;37.6015583;4185786.322989589;7507814.810836551;data.mos;Нет информации;Кропоткинская;Кропоткинская, вход в южный вестибюль
32;55.757872;37.407313;4164163.0351046026;7510365.043531475;data.mos;Нет информации;Крылатское;Крылатское, вход-выход 2 в западный вестибюль
36;55.755564;37.407657;4164201.3290094356;7509908.456131823;data.mos;Нет информации;Крылатское;Крылатское, вход-выход 2 в восточный вестибюль
37;55.755375;37.408601;4164306.414608744;7509871.067805925;data.mos;Нет информации;Крылатское;Крылатское, вход-выход 3 в восточный вестибюль
33;55.757724;37.408585;4164304.633496892;7510335.764152609;data.mos;Нет информации;Крылатское;Крылатское, вход-выход 3 в западный вестибюль
31;55.757423;37.40738;4164170.493510486;7510276.216569452;data.mos;Нет информации;Крылатское;Крылатское, вход-выход 1 в западный вестибюль
34;55.758057;37.408542;4164299.8467587875;7510401.642911308;data.mos;Нет информации;Крылатское;Крылатское, вход-выход 4 в западный вестибюль
38;55.755663;37.408899;4164339.5878170007;7509928.040565314;data.mos;Нет информации;Крылатское;Крылатское, вход-выход 4 в восточный вестибюль
35;55.755342;37.407686;4164204.5572746685;7509864.539704112;data.mos;Нет информации;Крылатское;Крылатское, вход-выход 1 в восточный вестибюль
288;55.671235;37.555321;4180639.210297934;7493244.3009412065;data.mos;Нет информации;Новые Черёмушки;Новые Черёмушки, вход-выход 1 в северный вестибюль
390;55.729349;37.611311;4186871.988587449;7504724.286118924;data.mos;Нет информации;Октябрьская;Октябрьская, вход 1 в вестибюль кольцевой линии
314;55.7313189;37.6126133;4187016.9599603093;7505113.724407483;data.mos;Нет информации;Октябрьская;Октябрьская, вход 1 в вестибюль
803;55.7939801;37.4922446;4173617.5775688607;7517511.763370456;data.mos;Нет информации;Октябрьское поле;Октябрьское поле, вход-выход 1 во 2-й вестибюль
804;55.7941438;37.4919278;4173582.311554177;7517544.178885457;data.mos;Нет информации;Октябрьское поле;Октябрьское поле, вход-выход 2 во 2-й вестибюль
806;55.7941853;37.4925294;4173649.281359839;7517552.396646097;data.mos;Нет информации;Октябрьское поле;Октябрьское поле, вход-выход 4 во 2-й вестибюль
805;55.7943253;37.4922657;4173619.9264101163;7517580.1192767;data.mos;Нет информации;Октябрьское поле;Октябрьское поле, вход-выход 3 во 2-й вестибюль
290;55.671056;37.55586;4180699.2115034712;7493208.967185861;data.mos;Нет информации;Новые Черёмушки;Новые Черёмушки, вход-выход 3 в северный вестибюль
809;55.7928291;37.4944062;4173858.2057801597;7517283.848721369;data.mos;Нет информации;Октябрьское поле;Октябрьское поле, вход-выход 3 в 1-й вестибюль
319;55.753755;37.635443;4189558.3505392727;7509550.603872671;data.mos;Нет информации;Китай-город;Китай-город, вход-выход 3 в южный вестибюль
464;55.7062422;37.6853525;4195114.250665019;7500157.666471708;data.mos;Нет информации;Кожуховская;Кожуховская, вход-выход 2 из вестибюля
463;55.7064123;37.685589;4195140.577724592;7500191.273634005;data.mos;Нет информации;Кожуховская;Кожуховская, вход-выход 1 в вестибюль
158;55.676834;37.6627956;4192603.228043144;7494349.598736323;data.mos;Нет информации;Коломенская;Коломенская, вход-выход 1 в южный вестибюль
160;55.6776867;37.6630158;4192627.740595016;7494517.944003085;data.mos;Нет информации;Коломенская;Коломенская, вход-выход 3 в южный вестибюль
162;55.679302;37.6634124;4192671.8899050658;7494836.856502116;data.mos;Нет информации;Коломенская;Коломенская, вход-выход 1 в северный вестибюль
159;55.676747;37.6643994;4192781.7622424783;7494332.422868734;data.mos;Нет информации;Коломенская;Коломенская, вход-выход 2 в южный вестибюль
161;55.6776258;37.6645394;4192797.34697119;7494505.920629676;data.mos;Нет информации;Коломенская;Коломенская, вход-выход 4 в южный вестибюль
165;55.679487;37.664952;4192843.277393091;7494873.382330166;data.mos;Нет информации;Коломенская;Коломенская, вход-выход 4 в северный вестибюль
163;55.679214;37.664904;4192837.934057533;7494819.482114811;data.mos;Нет информации;Коломенская;Коломенская, вход-выход 2 в северный вестибюль
164;55.6795598;37.6634398;4192674.940059113;7494887.755784461;data.mos;Нет информации;Коломенская;Коломенская, вход-выход 3 в северный вестибюль
404;55.775717;37.655289;4191767.5971535556;7513896.199541751;data.mos;Нет информации;Комсомольская;Комсомольская, вход 2 в вестибюль
408;55.7753031;37.6558575;4191830.882284072;7513814.278989093;data.mos;Нет информации;Комсомольская;Комсомольская, вход 5 в вестибюль
409;55.7749342;37.6563189;4191882.2450971236;7513741.265728917;data.mos;Нет информации;Комсомольская;Комсомольская, вход 6 в вестибюль
403;55.77673;37.655917;4191837.505793774;7514096.699756773;data.mos;Нет информации;Комсомольская;Комсомольская, выход 1 из вестибюля
407;55.7755021;37.656078;4191855.428231791;7513853.6656647;data.mos;Нет информации;Комсомольская;Комсомольская, вход 4 в вестибюль
406;55.775835;37.655895;4191835.056764976;7513919.554678686;data.mos;Нет информации;Комсомольская;Комсомольская, вход 3 в вестибюль
259;55.6325183;37.5180365;4176488.7187434523;7485605.567714415;data.mos;Нет информации;Коньково;Коньково, вход-выход 3 в южный вестибюль
388;55.779503;37.601021;4185726.5110271866;7514645.578437543;data.mos;Нет информации;Новослободская;Новослободская, вход в вестибюль
239;55.601509;37.552851;4180364.251155674;7479492.93191004;data.mos;Нет информации;Новоясеневская;Новоясеневская, вход-выход 2 в северный вестибюль
238;55.6019926;37.5528887;4180368.447900477;7479588.223330683;data.mos;Нет информации;Новоясеневская;Новоясеневская, вход-выход 1 в северный вестибюль
285;55.6696118;37.5536016;4180447.8075654637;7492923.894833809;data.mos;Нет информации;Новые Черёмушки;Новые Черёмушки, вход-выход 1 в южный вестибюль
286;55.6694298;37.5541228;4180505.827284065;7492887.970384333;data.mos;Нет информации;Новые Черёмушки;Новые Черёмушки, вход-выход 2 в южный вестибюль
810;55.7927107;37.494672;4173887.7945008124;7517260.404190784;data.mos;Нет информации;Октябрьское поле;Октябрьское поле, вход-выход 4 в 1-й вестибюль
807;55.7930327;37.494715;4173892.5812389166;7517324.163976087;data.mos;Нет информации;Октябрьское поле;Октябрьское поле, вход-выход 1 в 1-й вестибюль
808;55.7929182;37.4949407;4173917.706047989;7517301.491569676;data.mos;Нет информации;Октябрьское поле;Октябрьское поле, вход-выход 2 в 1-й вестибюль
174;55.612207;37.695852;4196283.049658603;7481601.203967444;data.mos;Нет информации;Орехово;Орехово, вход в южный вестибюль
310;55.7084099;37.5874891;4184220.146809721;7500585.956347733;data.mos;Нет информации;Ленинский проспект;Ленинский проспект, вход в северный вестибюль
672;55.7590119;37.6261416;4188522.923427607;7510590.557822466;data.mos;Нет информации;Лубянка;Лубянка, вход-выход 1 в северный вестибюль
673;55.7588185;37.6264345;4188555.5289064613;7510552.295700226;data.mos;Нет информации;Лубянка;Лубянка, вход-выход 2 в северный вестибюль
674;55.7589691;37.6271876;4188639.363614977;7510582.090283718;data.mos;Нет информации;Лубянка;Лубянка, вход-выход 3 в северный вестибюль
675;55.759298;37.6281027;4188741.232081002;7510647.159996568;data.mos;Нет информации;Лубянка;Лубянка, вход-выход 4 в северный вестибюль
678;55.7600076;37.6280056;4188730.422958446;7510787.549425085;data.mos;Нет информации;Лубянка;Лубянка, вход-выход 7 в северный вестибюль
677;55.7596192;37.6284663;4188781.707847855;7510710.706867879;data.mos;Нет информации;Лубянка;Лубянка, вход-выход 6 в северный вестибюль
679;55.759958;37.628384;4188772.546253762;7510777.736326748;data.mos;Нет информации;Лубянка;Лубянка, вход-выход 8 в северный вестибюль
670;55.7590701;37.6257502;4188479.352978911;7510602.072107357;data.mos;Нет информации;Лубянка;Лубянка, вход в южный вестибюль
449;55.674484;37.7610191;4203537.418047077;7493885.666306552;data.mos;Нет информации;Люблино;Люблино, вход-выход в южный вестибюль
451;55.6767171;37.7618126;4203625.750063022;7494326.519906969;data.mos;Нет информации;Люблино;Люблино, вход-выход 2 в северный вестибюль
676;55.7593986;37.6283278;4188766.2900983803;7510667.062852023;data.mos;Нет информации;Лубянка;Лубянка, вход-выход 5 в северный вестибюль
450;55.6770532;37.7618992;4203635.390330925;7494392.874195073;data.mos;Нет информации;Люблино;Люблино, вход-выход 1 в северный вестибюль
